,0,1,2
6141d06cbaaf234b35290242,2.0727341303417246,0.6917136988664275,0.3771448025791183
6142a7044e27a1844a5f08d2,1.5707963267948966,1.1677392526292272,0.4030570770355087
6141ecd04e27a1844a5f03f4,2.0457863332844335,0.5566222093748557,0.5391841182839477
61420d8e31cf3ef3d4a9f292,1.9998661792965196,0.7527663064139811,0.38896017284395984
614224aebaaf234b3529062a,1.4009500396707328,1.4009500396707328,0.33969258474227654
6141cf15ee0a3fd43fb479db,2.6779450423531075,0.26625205385503103,0.19739553787779746
6142e26f3ac25c70a5c6cc67,1.2951535244359034,1.0559903761757563,0.7904487552949592
6141d71cbaaf234b35290356,2.199811134892368,0.8005520037066882,0.14122949684905076
6141d2c69cbada84a8676919,1.5707963267948966,0.9911565834492955,0.5796397340358209
6141e0c7baaf234b35290410,1.904269503963605,0.7661626527554627,0.4711605075229427
6141d6139cbada84a8676997,1.4403602776475954,1.1224668390295647,0.5787655327481432
6141d7d49cbada84a86769cf,1.249045768199633,1.1071487127628905,0.7853981650754799
6141cf31ee0a3fd43fb47a07,1.6971201922861532,0.8440914200342199,0.6003810464269902
6141db8831cf3ef3d4a9efca,2.5619529195539723,0.36478991567986896,0.21484983738336388
6142ea65ee0a3fd43fb47f8b,1.2645189624264261,1.2645189624264261,0.6125547351770614
6141cf193ac25c70a5c6c83f,2.3561944885143133,0.5404194919372678,0.24497866372608282
6141cff5baaf234b3529021c,1.853073073269393,1.1205424308022744,0.16797715432809043
6141eb719cbada84a8676b2f,1.3328552023716709,1.3328552023716709,0.4758822472350602
6141d4eabaaf234b35290312,1.7060482825239296,1.126296261643656,0.3092481139653328
6142c5414e27a1844a5f0920,1.087633694772587,1.0565143175585674,0.9974446409215721
6141e1edbaaf234b35290424,2.203848165280881,0.5113562802200656,0.426388203863228
6141f0384e27a1844a5f0432,2.3800130150475574,0.44485997828091356,0.3167196738771309
6141d6929cbada84a86769a9,1.37144911766125,1.1867939870912518,0.5833495453422514
614200eb3ac25c70a5c6ca59,2.8198421053579676,0.21109335268261875,0.11065726349530701
6144fbfe31cf3ef3d4a9f814,1.5707963267948966,1.2309594208763086,0.33983691420031203
6142129531cf3ef3d4a9f2c0,1.871821807248675,0.6485304505123122,0.6212404081107099
6141cfef4e27a1844a5f009a,1.836525450200584,1.0723158939085335,0.23275132636305915
6141cf7a4e27a1844a5f0060,2.042658158971435,0.5494672359922705,0.5494672359922705
614253223ac25c70a5c6cb7d,2.410413241284592,0.4885924368398012,0.24258699363895397
6141dcee3ac25c70a5c6c959,2.2713726414632216,0.46309304950244934,0.40712695157817125
614377e331cf3ef3d4a9f764,1.1071487127628905,1.1071487127628905,0.9272952180016123
6141d1b6baaf234b35290290,1.6906056101692617,0.9452502423783626,0.5057367950079599
614256893ac25c70a5c6cb8b,1.5707963267948966,0.9302740199364892,0.6405223055465182
614205219cbada84a8676c19,1.4342900191532972,0.9689825480399384,0.7383200887927941
6142e6093ac25c70a5c6cc69,1.2645189624264261,1.0068536899598899,0.8702200121265714
61425bce31cf3ef3d4a9f4a6,1.470122574778007,0.8911225092427071,0.7803475788817507
6141ee53ee0a3fd43fb47d63,1.9547986664985415,0.7803475788817507,0.40644641824980887
6142053cbaaf234b35290594,2.322836414530327,0.6424323971602166,0.1763238671538996
6142145831cf3ef3d4a9f2ce,1.5707963267948966,0.9467190740006686,0.6240772545911546
6141ea1331cf3ef3d4a9f0e2,2.3480640444629426,0.5817461922225516,0.21178241150446647
614227b831cf3ef3d4a9f36c,1.497603753664787,0.938111060883873,0.7058778374844001
6141cf94baaf234b352901f2,2.211318633653304,0.5908727475199711,0.33940125577710795
61434ea431cf3ef3d4a9f72e,1.196480075645687,1.1302856667875656,0.8148269171544276
6142f57b4e27a1844a5f0988,1.309638915630159,1.079913649402531,0.7520400940819193
6141f80e4e27a1844a5f04a2,1.5077605094680493,0.8836482657447294,0.7501838752615559
6141cf52baaf234b352901ce,1.5707963267948966,1.4009500396707328,0.16984629168752619
6142f73f4e27a1844a5f0990,2.209661466047649,0.6557449416591213,0.27618624263920055
614204803ac25c70a5c6ca6b,1.8892645232989644,0.9878549912117275,0.26447316465973647
61436bb03ac25c70a5c6ccf9,1.8172589601053522,0.80789252188516,0.5164411746764791
6141cfe331cf3ef3d4a9edd8,2.0943951023931957,0.8046336705529357,0.24256388822646222
6141e1d7baaf234b35290422,1.751750765256375,0.7600645780877476,0.6297773013778106
6141d4b1ee0a3fd43fb47b75,1.086243918040344,1.086243918040344,0.9691048027191282
6141d37b3ac25c70a5c6c8d9,1.284039777163317,1.1543425048665592,0.7032103735416081
6141f142ee0a3fd43fb47d87,2.0344439408269026,0.7853981650754799,0.3217505482318255
6142706cbaaf234b352906e2,2.280144022935033,0.527439299077781,0.33400932358824625
6141de994e27a1844a5f02e0,1.518785360470137,1.1326472947882893,0.4901599939980398
6141d0029cbada84a867686b,2.0718893384466077,0.7398807682618549,0.32982255021225954
6141e165baaf234b3529041a,1.7109406860163363,1.1121676972191978,0.3184842874641756
61440fee31cf3ef3d4a9f7d0,1.2951535244359034,1.0559903761757563,0.7904487552949592
61420e1cbaaf234b352905c2,1.5707963267948966,1.4078548493303185,0.16294149134576782
6141d244baaf234b352902aa,2.955353888675502,0.1352519479637611,0.050986891830828406
6141cf2e31cf3ef3d4a9ed68,1.3823660786034304,1.2064396041522467,0.5527869689639434
614304c19cbada84a8676d81,1.4009500396707328,1.4009500396707328,0.33969258474227654
6141ea65ee0a3fd43fb47d33,2.0792927990382504,0.8348118981909722,0.22748796433415655
614206b24e27a1844a5f054a,1.5707963267948966,0.9302740199364892,0.6405223055465182
6141d0e151c1cbd9654b8894,0.0,0.0,0.0
6141ead94e27a1844a5f03d8,2.0973061395086807,0.5509781075756737,0.4933084083935085
6141e9eabaaf234b352904a0,1.7002570928832987,0.8317608743949503,0.6095746899390428
6142a9bb3ac25c70a5c6cc25,1.322056278856476,1.1007688193200345,0.7187675600278933
61433c724e27a1844a5f0a04,2.2069283948385903,0.7930907681742899,0.14157349556060692
6141dae9ee0a3fd43fb47c2b,1.389841888333418,0.9694711292591562,0.7822796375648815
6141d70c9cbada84a86769b5,1.3002465658009403,1.0643516834644928,0.7769944005549766
6143b24631cf3ef3d4a9f78e,2.5559071041024155,0.2928427639563025,0.2928427639563025
61423c31baaf234b3529067c,1.3002465658009403,1.3002465658009403,0.5410995204101439
6141cff9ee0a3fd43fb47a77,1.767237313551427,0.962405686869673,0.41194965395384925
6141d2259cbada84a86768f9,1.9583930101997404,0.886077126418078,0.29712250769701876
61420586baaf234b35290596,2.3190173846836095,0.6056920129515259,0.2168832286853028
6142e4d34e27a1844a5f0966,1.759226574986363,0.7394097181041491,0.6429563609328593
6141d55b9cbada84a867697d,2.0113069868022277,0.8148269171544276,0.3154587518197196
6141ee7a3ac25c70a5c6c9e9,2.6464116016244374,0.4078263568471004,0.0873547437566433
6141d00951c1cbd9654b888e,0.0,0.0,0.0
61421aa09cbada84a8676c8b,1.0697033151431856,1.0697033151431856,1.0021860247049725
61435770baaf234b35290748,2.1471249252848805,0.7314473775648838,0.2630203427707547
6141d2d04e27a1844a5f015e,2.0048979385167875,0.6857367107028419,0.4509580051300082
61433b684e27a1844a5f09fe,1.394472491901364,1.309638915630159,0.4374812433827328
6145c7034e27a1844a5f0afa,1.2756585212533214,1.0062020177545705,0.8597321142164831
6141dafaee0a3fd43fb47c2d,2.6144372577423662,0.30984464755031493,0.21731076744885247
6141eb31baaf234b352904b2,1.7907843039485358,0.8410686660957942,0.5097396807660688
6141e3903ac25c70a5c6c997,1.3583351940368888,0.9750112280932317,0.8082462370121567
61420c45baaf234b352905b6,1.373400761986917,1.373400761986917,0.39479112769976155
6141f9159cbada84a8676bb5,1.4706289056333368,1.4706289056333368,0.20033484232311968
614290d431cf3ef3d4a9f582,1.9944064474714025,0.7400530154718828,0.40713318933597353
61430acf4e27a1844a5f09b8,1.249045768199633,1.249045768199633,0.6435011087932843
6141fe5f31cf3ef3d4a9f1e8,1.8860807003045166,0.7962685795937037,0.4592433823166031
6142c3b04e27a1844a5f091c,2.271169930308831,0.7271268056188752,0.14329588992921805
6141cf87baaf234b352901ec,2.109459797485942,0.523341225719184,0.5087916486187841
6145c3fa4e27a1844a5f0af8,2.2589438169862297,0.4662516437961425,0.4163972011793386
6141e6bf3ac25c70a5c6c9b3,1.9066943398678922,0.8392210540921387,0.39567725353598254
614230309cbada84a8676cc7,1.1394204745941465,1.0661546887830036,0.9360174870360762
6141cf209cbada84a86767d7,2.1142412668258954,0.54997589727196,0.4773754913490312
61466e8731cf3ef3d4a9f838,1.5707963267948966,1.3050672033892092,0.2657291241253623
6141d0f9baaf234b35290268,1.5707963267948966,1.3508083496412575,0.21998799090733548
6141cf1cee0a3fd43fb479eb,2.351143898294834,0.4161325028500384,0.3743162588116879
6141da119cbada84a8676a07,1.2844774415409816,0.9628448272016008,0.8942703876875487
6141cf173ac25c70a5c6c83d,1.831953737959634,0.7520400940819193,0.557598821831084
6142163631cf3ef3d4a9f2dc,1.6906056101692617,0.9452502423783626,0.5057367950079599
6141d08dee0a3fd43fb47aab,1.470122574778007,1.37144911766125,0.30002097628280766
6141da00ee0a3fd43fb47c11,1.5171649903423319,1.3085632625809183,0.3158643947790655
61421f6531cf3ef3d4a9f328,2.088847044091266,0.6901733495116219,0.36257225314559394
6142fcea4e27a1844a5f099e,1.2661036727794992,0.9377444883089123,0.9377444883089123
6141d93131cf3ef3d4a9ef8a,1.9530386700102036,0.8354818783604422,0.3530721154676087
6141f309ee0a3fd43fb47d9d,2.6779450423531075,0.26625205385503103,0.19739553787779746
6141cf2eb842c2e72e2f2d62,0.0,0.0,0.0
61428c13baaf234b35290702,2.8081194736298607,0.24256388822646222,0.09090935197435385
614229b231cf3ef3d4a9f37a,1.3911461206521085,0.8966190622716667,0.8538274772686082
614277844e27a1844a5f0808,1.4303066234282844,0.9874467776952721,0.7238392530450416
6142ffd83ac25c70a5c6cc8b,2.8444701458927746,0.2402191457832738,0.056903370924701976
614227584e27a1844a5f0662,1.3002465658009403,1.0643516834644928,0.7769944005549766
6141ef1931cf3ef3d4a9f12a,1.5707963267948966,0.8309155557514014,0.7398807682618549
6141e5ae4e27a1844a5f037a,2.199811134892368,0.6895745656118185,0.2522069675554924
6142031d9cbada84a8676c0b,1.8002334261455661,0.9596348935076272,0.3817243460931006
6141f77bbaaf234b35290530,2.199811134892368,0.6895745656118185,0.2522069675554924
6142547231cf3ef3d4a9f476,2.388826347175812,0.629666641201311,0.12309965928578775
61424d0c31cf3ef3d4a9f444,1.4009500396707328,1.240373681274271,0.5002689263452919
614238f34e27a1844a5f06d4,1.9445884998354204,0.7952027161103913,0.40180143001983903
6141e5dabaaf234b3529045e,1.6842673728606004,0.8974447152563572,0.5598805597162617
6141e5ee4e27a1844a5f0380,1.4316729144745983,1.4316729144745983,0.2782468283359175
614229933ac25c70a5c6cafd,1.3871923122798326,1.2151937458533226,0.5392065938846924
6141cfe831cf3ef3d4a9edda,1.472342710164813,1.2379525793660617,0.4312973680440515
61420e5f9cbada84a8676c5d,2.1862760364577856,0.6154797102772559,0.33983691420031203
6141d01431cf3ef3d4a9edec,1.8735422815608667,0.7408949783144658,0.527155395847427
61420b914e27a1844a5f0580,2.067272944163057,0.5685829039773724,0.5057367950079599
6144c7103ac25c70a5c6cd9b,1.5707963267948966,0.8039209134272614,0.766875408236456
614278d0baaf234b352906ec,1.9720434655169152,0.9553166171320076,0.21423254983592493
6141d43431cf3ef3d4a9eee0,1.8925468853901604,0.7086262757621632,0.5404194919372678
614285c84e27a1844a5f0848,1.3823660786034304,1.2064396041522467,0.5527869689639434
6141cfb09cbada84a8676849,1.4039320919258182,1.3233292680371969,0.41433129746491243
6141f2cc31cf3ef3d4a9f160,1.4158740068857156,1.4158740068857156,0.30984464755031493
6141d7354e27a1844a5f0208,1.1592794807274085,0.9911565834492955,0.9911565834492955
61420b7931cf3ef3d4a9f27e,1.890483585369677,0.879447720876479,0.3716613484414359
614251654e27a1844a5f076e,2.910115303635327,0.17496903322676766,0.056508314561272685
6143002631cf3ef3d4a9f6b2,1.639857771604314,0.9203645623439002,0.5813703320985354
61424ebf31cf3ef3d4a9f450,1.1912713503545946,1.0528765919737177,0.8974447152563572
6141d0103ac25c70a5c6c881,1.6709637479564565,0.7353144508930035,0.7353144508930035
6141ff719cbada84a8676be7,1.6600016697024187,1.011407086025473,0.47018389411069633
61420bdbee0a3fd43fb47e53,1.7681918916028763,1.1902899457557814,0.18311084463620075
6141d0dabaaf234b35290260,2.1421105997010326,0.5071201579899223,0.4923618942479837
6141d741ee0a3fd43fb47bc9,1.1355464213131194,1.0442865140811124,0.9617597212740254
6141d310ee0a3fd43fb47b35,2.8198421053579676,0.19739553787779746,0.1243549680515006
61422b66baaf234b35290648,2.8198421053579676,0.24497866372608282,0.07677183261755495
6142052aee0a3fd43fb47e2b,2.439918536268564,0.4270729639548182,0.2746011779139628
6141efd14e27a1844a5f042a,1.499306878341606,0.8211428936266063,0.8211428936266063
61421a5e3ac25c70a5c6cabd,2.3561944885143133,0.4636476112366859,0.3217505482318255
6145a7c531cf3ef3d4a9f82c,1.6937336333648054,0.7911897990691756,0.6566692248307047
6141e3ae9cbada84a8676ac7,1.890483585369677,0.7488577107054,0.5022513584533795
6142dd4f4e27a1844a5f095a,1.3771380260752994,1.197004153754373,0.5674504803237661
6141d88d4e27a1844a5f0234,1.96209044707396,0.6056920129515259,0.5738101869419413
61423c284e27a1844a5f06ec,1.7562859501450625,0.797664909179524,0.587641796346168
6141d59f9cbada84a8676987,1.9445884998354204,0.629553671357825,0.5674504803237661
6141dab9baaf234b352903b0,1.1417264742932738,1.1417264742932738,0.8581397038599553
6141cf629cbada84a867681b,1.249045768199633,1.249045768199633,0.6435011087932843
6142561a4e27a1844a5f0788,2.2069283948385903,0.595124569712366,0.3395396992729496
6141d35abaaf234b352902da,2.5261129433125373,0.4405106717600416,0.17496903322676766
61432d864e27a1844a5f09f0,1.4055574892922957,1.0550088518089111,0.6810263144193025
61423df6baaf234b35290682,2.801755739389481,0.19934720173990816,0.14048972301122495
6142e07b31cf3ef3d4a9f662,1.7406426139190603,0.9695321161176009,0.4314179359948826
6143fc4a31cf3ef3d4a9f7bc,2.6213967652441448,0.33890541698338394,0.18129047751519264
6141e54bbaaf234b35290452,2.300523987493999,0.42053433326381434,0.42053433326381434
6142825131cf3ef3d4a9f54a,1.6971201922861532,1.1007688193200345,0.34370365889306864
6141dd969cbada84a8676a57,1.9913306615707254,0.6405223055465182,0.5097396807660688
6141e59731cf3ef3d4a9f096,1.7002570928832987,1.1984484317355824,0.24288712634536153
6141fa2f4e27a1844a5f04c0,1.1591012225087352,1.0130727406433413,0.9694186899199456
6141d45dbaaf234b35290300,1.5707963267948966,1.373400761986917,0.19739553787779746
6141d1f6baaf234b3529029c,2.3106770978383917,0.5010930118228235,0.32982255021225954
6141d24e31cf3ef3d4a9ee86,1.836525450200584,1.0723158939085335,0.23275132636305915
614368b431cf3ef3d4a9f752,1.493220110362984,1.0144598635144448,0.6339126702370271
6141fe299cbada84a8676bdd,1.9106332327134847,0.6154797102772559,0.6154797102772559
6141cf1aee0a3fd43fb479e7,1.4981849073180642,1.2876561969285447,0.3557515284686659
6141ee869cbada84a8676b51,1.9913306615707254,0.6405223055465182,0.5097396807660688
6141d3e94e27a1844a5f0190,2.650709967476635,0.35803906706391936,0.13284358226821186
61420fec4e27a1844a5f05a4,1.1713710857082567,0.9851107814088256,0.9851107814088256
6141d8b24e27a1844a5f0238,2.0609444080864443,0.5723119941890746,0.5083362587512985
6142dc7d3ac25c70a5c6cc61,1.378337387895669,1.378337387895669,0.38491788123690546
6141e7953ac25c70a5c6c9bb,1.39166571883427,1.2233449279958033,0.5265820201898026
6142295d31cf3ef3d4a9f376,2.529037918412732,0.3062773666675822,0.3062773666675822
6141cf16baaf234b35290186,1.437064740748319,1.130722310793036,0.5738056183261682
6143fae931cf3ef3d4a9f7ba,2.5619529195539723,0.36478991567986896,0.21484983738336388
614209959cbada84a8676c3b,2.5619529195539723,0.36478991567986896,0.21484983738336388
6141d9da31cf3ef3d4a9ef9a,1.612620619401949,0.8044937176616302,0.7244783269350025
6141f084ee0a3fd43fb47d81,1.8636390937243466,0.6922680099163536,0.5856855494873778
6141d663ee0a3fd43fb47bb1,1.4413355607064946,1.4413355607064946,0.25892152898733
6141cf50cc0e69a0cf28ab5f,0.0,0.0,0.0
6141cf1c9cbada84a86767cf,1.2779535598654466,1.0281572239547394,0.8354818783604422
6142a2494e27a1844a5f08be,1.81857980730102,0.7207583327913786,0.6022545212479928
6143557c31cf3ef3d4a9f73c,1.5707963267948966,1.0610566439241547,0.5097396807660688
6141e6bf4e27a1844a5f0392,1.5707963267948966,1.3508083496412575,0.21998799090733548
6142f02631cf3ef3d4a9f688,1.461469722731587,1.0688585232480687,0.6112644160886945
6141cf1ba05be5973bd77a73,0.0,0.0,0.0
614272f2ee0a3fd43fb47f5b,2.6144372577423662,0.30984464755031493,0.21731076744885247
6143fc5f3ac25c70a5c6cd4d,1.4890556716957088,0.9354672284395688,0.7170697510255739
61426c6431cf3ef3d4a9f4f2,1.2425622245135985,0.9896690898707367,0.9093613384078251
6141d395baaf234b352902e2,1.5707963267948966,0.7996858254305652,0.7711104984503303
614261344e27a1844a5f07ba,2.0973061395086807,0.5509781075756737,0.4933084083935085
61424d8c4e27a1844a5f0752,2.617993870422617,0.28103491170840844,0.24256388822646222
6141f3203ac25c70a5c6ca0b,1.2680503720289265,1.1326472947882893,0.7408949783144658
6141e2049cbada84a8676aa9,1.7747553499722553,0.8496776457794993,0.5171596513713751
61427af14e27a1844a5f081a,1.8982507524644547,0.9740531758888636,0.26928873237032064
61423df44e27a1844a5f06f6,1.6434077462717291,0.8959747378911904,0.6022101775029485
6141ec0431cf3ef3d4a9f0fe,1.2699539552409411,1.1705521309100697,0.701086567380606
6143106131cf3ef3d4a9f6ca,1.4906464605498053,1.1889030745548237,0.4620431170553219
6141df0d4e27a1844a5f02ec,1.7963097350015007,0.9680017734524569,0.37728114740074437
61422d5d31cf3ef3d4a9f392,2.9279003384725724,0.14620310646792026,0.06748917379195891
6141cf763ac25c70a5c6c863,1.8636390937243466,0.6922680099163536,0.5856855494873778
61425d3a4e27a1844a5f07aa,2.1899928001402933,0.7122562301244827,0.23934361513936414
6141f9544e27a1844a5f04b4,1.8925468853901604,0.9827937187106192,0.26625205385503103
614222d04e27a1844a5f0642,2.5921254175975226,0.3875966860534083,0.1618705732400975
6143d5573ac25c70a5c6cd41,1.831953737959634,0.7520400940819193,0.557598821831084
6141f5c0ee0a3fd43fb47db9,1.6457145097703163,0.8587032654235774,0.6371748691462401
6141d26931cf3ef3d4a9ee8c,2.670631955851198,0.2964996108735591,0.17446111605592826
6141d080baaf234b35290248,1.5707963267948966,1.1168350748369829,0.45396126131613046
6142a2fa31cf3ef3d4a9f5bc,1.6107431000891965,0.8964452837131303,0.6344042653358041
6141d0cc9cbada84a86768ab,2.23034892920162,0.5137052747171312,0.3975384378530298
6141cf2bbaaf234b352901ac,1.5707963267948966,0.9553166171320076,0.6154797102772559
6141f54a3ac25c70a5c6ca19,2.0943951023931957,0.8046336705529357,0.24256388822646222
614221c54e27a1844a5f0638,2.3612450747080427,0.48032661817140865,0.30002097628280766
6141cf4abaaf234b352901c8,1.150261992019068,1.150261992019068,0.8410686660957942
6141cf329cbada84a86767f1,1.4099758499752608,1.2570684402535945,0.47454836712144416
61421196baaf234b352905d0,1.4906464605498053,1.1889030745548237,0.4620431170553219
6141e4174e27a1844a5f035a,1.8212472095563481,0.8847976761309791,0.43554777066662675
6143461abaaf234b35290746,1.9913306615707254,0.6405223055465182,0.5097396807660688
6141cff44e27a1844a5f009c,1.7221289614567685,1.1417264742932738,0.2777372179117129
614248c4baaf234b352906a2,1.5707963267948966,0.8704227232809622,0.700373606493313
6142509cbaaf234b352906b2,2.1347389636299035,0.6689640751596674,0.3378896203657281
6141cf1bee0a3fd43fb479e9,3.141592653589793,0.0,0.0
6141f27a4e27a1844a5f0452,2.4568734517868305,0.49848042804645204,0.1862387649142912
6141dfc9ee0a3fd43fb47c8f,1.2140629360234765,1.2140629360234765,0.7134667785188996
6141d383ee0a3fd43fb47b47,1.394472491901364,1.309638915630159,0.4374812433827328
6141f4069cbada84a8676b8b,1.3352440881318448,1.0481970027305787,0.7581515624542121
6142a8c831cf3ef3d4a9f5ce,1.3027786069151293,0.938697758890398,0.9001162784878872
614241539cbada84a8676ced,1.7681918916028763,0.8960553814394788,0.4773453892430479
6142d48f4e27a1844a5f0948,1.5707963267948966,0.886077126418078,0.6847192018029629
6141e4d39cbada84a8676ad7,1.3508083496412575,1.150261992019068,0.6405223055465182
614289ea31cf3ef3d4a9f564,1.4920259433339838,1.0362778860598916,0.6132888208534154
6141e0984e27a1844a5f0310,1.6296538333312336,0.7559694032941098,0.7559694032941098
6141cf28ee0a3fd43fb479fd,1.3806707198889026,1.3806707198889026,0.38025120284393177
6141d46031cf3ef3d4a9eee8,2.389552559507874,0.49088268611315833,0.261157422829086
6142138131cf3ef3d4a9f2c6,1.274296719653949,1.274296719653949,0.5929992293201783
61428eb09cbada84a8676d65,1.1071487127628905,1.1071487127628905,0.9272952180016123
61429380baaf234b35290708,1.7721542475852274,0.6847192018029629,0.6847192018029629
6142284131cf3ef3d4a9f36e,1.8087374512181225,0.8005520037066882,0.5323031973879855
6141dc5f4e27a1844a5f02a2,2.196131940104176,0.4940728018255437,0.4513879152019822
61421d31ee0a3fd43fb47ea3,2.5261129433125373,0.48761623972436124,0.12786345132312402
6141ec499cbada84a8676b37,1.7544003413099607,0.9944677283049126,0.39272459158457984
61427a0e31cf3ef3d4a9f528,1.316074397573042,0.9937573770295269,0.8317608743949503
61421bebbaaf234b352905fe,1.9745110127386054,0.6963394169152756,0.470742223062976
6141e22e9cbada84a8676aad,1.3248933368809768,1.2107344637801234,0.6059648583926273
6141df554e27a1844a5f02f2,2.2069283948385903,0.595124569712366,0.3395396992729496
614218a59cbada84a8676c7f,2.650709967476635,0.35803906706391936,0.13284358226821186
6141cf73ee0a3fd43fb47a39,2.0247575787528103,0.797594488875208,0.3192405878893245
6141df5aee0a3fd43fb47c89,1.4906464605498053,1.1889030745548237,0.4620431170553219
6141e34d3ac25c70a5c6c995,1.7544003413099607,0.7314473775648838,0.6557449416591213
6141d3143ac25c70a5c6c8d1,1.7544003413099607,1.2151937458533226,0.1719985467233761
61424b5f4e27a1844a5f0742,2.1598273023563954,0.7520400940819193,0.2297252723061202
61422f38baaf234b35290654,2.1862760364577856,0.6154797102772559,0.33983691420031203
614280794e27a1844a5f082c,2.109459797485942,0.6966983593810198,0.335434500866092
6141cf251d648932fbc342a5,0.0,0.0,0.0
614277dbee0a3fd43fb47f61,1.7257186467040777,1.1326472947882893,0.2832267001154755
61422a14baaf234b35290644,2.411864993612932,0.42053433326381434,0.3091933354544074
614214f031cf3ef3d4a9f2d2,1.9868404340163548,0.7501838752615559,0.4045683493243203
6141d543baaf234b3529031c,1.5707963267948966,1.0471975511965979,0.5235987831671762
6141cf2abaaf234b352901aa,1.5325510439036025,0.9940788872191023,0.6149627292679724
6141f09a4e27a1844a5f0438,2.1963424112114307,0.6467874480314603,0.29846277920858894
614279304e27a1844a5f0810,2.466613631499263,0.341769573050755,0.3332094592735079
61425053ee0a3fd43fb47f2f,1.1511829403861777,0.9952048598932492,0.9952048598932492
61422a4f4e27a1844a5f0674,2.0772409701253003,0.6247538613343631,0.4395978067900782
6141eded4e27a1844a5f040a,1.904269503963605,0.7661626527554627,0.4711605075229427
